perturbation,centered_pearson,rmse
ZNF692,-0.3781158340107066,0.11093429250354447
ZNF695,-0.46984543976639936,0.12333700385652134
ZNF696,-0.1308302628283266,0.07210985463329969
ZNF697,-0.27730128320930525,0.09849649839529044
ZNF699,-0.26545981999174195,0.09680355058982626
ZNF69,-0.24775377692112757,0.09258580478328765
ZNF700,-0.36348261852781616,0.11172122093064006
ZNF701,-0.13985500793500943,0.08670954295504806
ZNF705A,-0.28747997093470107,0.1080441723241155
ZNF705B,-0.26077811584128024,0.148486655190856
ZNF705D,-0.35402889936084897,0.13338140007052732
ZNF705G,-0.330102130134559,0.13630067446908015
ZNF707,-0.2573207863441719,0.08137274564410198
ZNF708,-0.3309984846612531,0.08933490521077696
ZNF709,-0.3203879823830462,0.08614373783893889
ZNF70,-0.17534804124445919,0.07789676146268294
ZNF710,-0.262550524147034,0.09332171178058536
ZNF711,-0.2526935978579822,0.11831453697679836
ZNF713,-0.3265493159898467,0.09612048980054151
ZNF714,-0.45682662848750805,0.13866172776027702
ZNF716,-0.13289328973142472,0.09314721298648998
ZNF717,-0.3027539846730794,0.08156412266966342
ZNF718,-0.21647434190069115,0.08494968859982674
ZNF71,-0.37944722563685734,0.11495505123022251
ZNF721,-0.4913180553738956,0.11316131344985644
ZNF726,-0.252405533480457,0.0904887742571429
ZNF727,-0.5515630015146035,0.17187714388612063
ZNF728,-0.22289955480502271,0.08757581072762907
ZNF729,-0.39827332068761157,0.12011240257500014
ZNF730,-0.2911168363785231,0.080823741442155
ZNF732,-0.2734691302164294,0.09656539528841572
ZNF735,-0.3692455365659316,0.0861317922686056
ZNF736,-0.40029306919511526,0.09924161121821813
ZNF737,-0.28359921239307506,0.09861245327314304
ZNF740,-0.2202707306495083,0.09521208736703647
ZNF746,-0.35053295936528683,0.09747481845893018
ZNF747,-0.42306649749784736,0.1607267970961326
ZNF749,-0.3047897190863418,0.07964117308753892
ZNF74,-0.4223374144204987,0.12993126609996694
ZNF75A,-0.20248009530520047,0.10229235673337213
ZNF75D,-0.4076572110153996,0.135233216709486
ZNF761,-0.40754243683396657,0.09396431871895064
ZNF763,-0.3807647840883546,0.10248827386190333
ZNF764,-0.1425273701236777,0.07457197474570679
ZNF765,-0.2721840067179274,0.09775227927807338
ZNF766,-0.36807612091158093,0.09881248814610095
ZNF768,-0.23186921341874628,0.06360357306531521
ZNF76,-0.2454403145891375,0.09251495754244153
ZNF770,-0.2148484941693056,0.060511193938648636
ZNF771,-0.4058051753898357,0.09348410673388725
ZNF772,-0.09648498957663686,0.07566544415372019
ZNF773,-0.279079341949028,0.08491556548014458
ZNF774,-0.3955715434866516,0.11682023667503315
ZNF775,-0.37875938608119886,0.09936770057475916
ZNF776,-0.3094858124090812,0.0940496864268717
ZNF777,-0.3707791510277077,0.11278221637079873
ZNF778,-0.14726255698675048,0.07640427428630842
ZNF77,-0.1469846348414004,0.07902517468411838
ZNF780A,-0.239279314989897,0.0855674025578746
ZNF780B,-0.22141136599846406,0.08095392432546136
ZNF781,-0.21636196169745106,0.08148106226168716
ZNF782,-0.3076946089854902,0.08308646429282691
ZNF783,-0.2612723120116457,0.07291958113575225
ZNF784,-0.16841989028737636,0.09602890926671176
ZNF785,-0.3462364831617792,0.1226789741850329
ZNF786,-0.28998226771835806,0.10395327669357034
ZNF787,-0.3386853123651978,0.09134019401480464
ZNF789,-0.20266513426186364,0.08931288884917483
ZNF790,-0.22952019513578428,0.08909494871985639
ZNF791,-0.26441172430745935,0.08935552046156588
ZNF792,-0.2767829193224488,0.08990499799854436
ZNF793,-0.425268634071145,0.12408338779530895
ZNF799,-0.21430144561852194,0.0779711030408381
ZNF79,-0.19421355445779137,0.0773500700597042
ZNF7,-0.37361154402158775,0.11596200462850417
ZNF800,-0.3232178259942905,0.07922932270882896
ZNF805,-0.33844972037954835,0.11579978560745423
ZNF808,-0.2205659525854661,0.08066057871994058
ZNF80,-0.28136851192192225,0.13580845756754212
ZNF813,-0.2476391977376111,0.09332635477419729
ZNF814,-0.1773826424408407,0.08501271891183033
ZNF816,-0.3194423279568309,0.10793413472359635
ZNF81,-0.22602274546671736,0.08437898262369198
ZNF821,-0.2990395943948159,0.07893833787862126
ZNF823,-0.3979860709617191,0.1025623598781898
ZNF827,-0.4156910090726778,0.15661874821549768
ZNF829,-0.1905050203861764,0.07012844603358409
ZNF831,-0.5112120869219166,0.12591243231174848
ZNF835,-0.26412622977576644,0.10127170663297601
ZNF836,-0.29380593223742085,0.0900259325627327
ZNF837,-0.41843401491111815,0.11750497937114564
ZNF83,-0.32132485791421717,0.1083998395751916
ZNF841,-0.3082711899755396,0.10096898525336381
ZNF844,-0.10315567520251533,0.09290512795154292
ZNF845,-0.3433704792555894,0.13268702192520762
ZNF846,-0.32135493207776494,0.10456724028231565
ZNF84,-0.3227881250821945,0.0938844689159697
ZNF850,-0.5087004480998721,0.16325497763778068
ZNF852,-0.24173786040366213,0.08465441482018071
ZNF853,-0.15032288194211232,0.07586071336317811
ZNF85,-0.6754748995963955,0.20630044984603596
ZNF860,-0.41752799679536984,0.09909071516415008
ZNF865,-0.2989268956729598,0.08947438353691443
ZNF875,-0.3120804374478919,0.09640603959553304
ZNF878,-0.31502718939472446,0.11441649766537447
ZNF879,-0.39369857338954556,0.08718149196444874
ZNF880,-0.2694050446573012,0.09551853459037786
ZNF883,-0.27887295548354935,0.09362261907719004
ZNF891,-0.25973367312172174,0.0895272175069591
ZNF8,-0.2599781940476301,0.09017357051195846
ZNF90,-0.2916077897140111,0.09644647566841695
ZNF91,-0.19355450988302478,0.13066237607218362
ZNF92,-0.24517852509947619,0.1048003692752019
ZNF93,-0.14261631109780987,0.08739578737957744
ZNF98,-0.2798320524332781,0.12606853194421455
ZNF99,-0.3436321988858435,0.08600247895917397
ZSCAN10,-0.45171408694093823,0.1366398987848531
ZSCAN12,-0.30602535826834376,0.09621223546504025
ZSCAN16,-0.4694374517916171,0.09709410706531597
ZSCAN18,-0.24318159047383364,0.08508310837505972
ZSCAN1,-0.3163776424328844,0.07958289487998817
ZSCAN20,-0.21001471121254062,0.10416022370441305
ZSCAN21,-0.3312676261296471,0.09315098492077352
ZSCAN22,-0.23315925225295253,0.11762113731721568
ZSCAN23,-0.2656759104316171,0.1018457820549505
ZSCAN25,-0.2862609269128953,0.08930757363322664
ZSCAN26,-0.18115018107164998,0.06785866673110727
ZSCAN29,-0.3343893491624316,0.09043024024249234
ZSCAN2,-0.25242758098490403,0.08121916788518332
ZSCAN30,-0.3960255267495927,0.11685983301904462
ZSCAN31,-0.29453520850802134,0.10298971146974173
ZSCAN32,-0.2673924672762261,0.0812389801461743
ZSCAN4,-0.13686226392424158,0.06739204660509773
ZSCAN5A,-0.2110593732722901,0.08831596448829704
ZSCAN5B,-0.24634137307547077,0.11186824775316376
ZSCAN9,-0.5470429906416098,0.14883433694190326
ZXDA,-0.4871549066567245,0.13285141067561546
ZXDB,-0.33609454430249996,0.0672402243183933
ZXDC,-0.16991785129818945,0.08643584256260409
ZZZ3,-0.08532462285902051,0.10380147758365847
off-target,-0.06814744658209947,0.018757742639723858
